activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,16670938,[],CHEMBL3855324,Inhibition of recombinant T-type calcium channel Cav3.2 (unknown origin) expressed in HEK293 cells assessed as inhibition of CaCl2-induced calcium influx preincubated for 3 mins prior CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccncc1)N1N=C(c2ccccc2)CC1c1ccc(F)cc1,,,CHEMBL3853331,J Med Chem,2016.0,"{'bei': '18.58', 'le': '0.34', 'lle': '2.09', 'sei': '11.62'}",CHEMBL3960151,,CHEMBL3960151,6.70,0,http://www.openphacts.org/units/Nanomolar,2796909,=,1,1,=,,IC50,nM,,202.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,202.0
,16670939,[],CHEMBL3855324,Inhibition of recombinant T-type calcium channel Cav3.2 (unknown origin) expressed in HEK293 cells assessed as inhibition of CaCl2-induced calcium influx preincubated for 3 mins prior CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccccn1)N1N=C(c2ccc(Br)cc2)CC1c1ccc(F)cc1,,,CHEMBL3853331,J Med Chem,2016.0,"{'bei': '14.58', 'le': '0.31', 'lle': '1.04', 'sei': '11.12'}",CHEMBL3969020,,CHEMBL3969020,6.41,0,http://www.openphacts.org/units/Nanomolar,2796910,=,1,1,=,,IC50,nM,,393.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,393.0
,16670940,[],CHEMBL3855324,Inhibition of recombinant T-type calcium channel Cav3.2 (unknown origin) expressed in HEK293 cells assessed as inhibition of CaCl2-induced calcium influx preincubated for 3 mins prior CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1ccc(NC(=S)N2N=C(c3ccc(Br)cc3)CC2c2ccc(F)cc2)cc1,,,CHEMBL3853331,J Med Chem,2016.0,"{'bei': '13.87', 'le': '0.31', 'lle': '0.27', 'sei': '23.71'}",CHEMBL3897833,,CHEMBL3897833,6.55,0,http://www.openphacts.org/units/Nanomolar,2796911,=,1,1,=,,IC50,nM,,281.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,281.0
,16670941,[],CHEMBL3855324,Inhibition of recombinant T-type calcium channel Cav3.2 (unknown origin) expressed in HEK293 cells assessed as inhibition of CaCl2-induced calcium influx preincubated for 3 mins prior CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccc(F)cc1)N1N=C(c2ccccc2)CC1c1ccc(F)cc1,,,CHEMBL3853331,J Med Chem,2016.0,"{'bei': '20.14', 'le': '0.37', 'lle': '2.25', 'sei': '17.01'}",CHEMBL3981633,,CHEMBL3981633,7.60,0,http://www.openphacts.org/units/Nanomolar,2796912,=,1,1,=,,IC50,nM,,25.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,25.0
,16670942,[],CHEMBL3855324,Inhibition of recombinant T-type calcium channel Cav3.2 (unknown origin) expressed in HEK293 cells assessed as inhibition of CaCl2-induced calcium influx preincubated for 3 mins prior CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC1=NN(C(=O)Nc2ccc(F)cc2)C(c2ccc(F)cc2)C1,,,CHEMBL3853331,J Med Chem,2016.0,"{'bei': '19.17', 'le': '0.36', 'lle': '1.73', 'sei': '13.53'}",CHEMBL3911637,,CHEMBL3911637,6.05,0,http://www.openphacts.org/units/Nanomolar,2796913,=,1,1,=,,IC50,nM,,900.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,900.0
,16670943,[],CHEMBL3855324,Inhibition of recombinant T-type calcium channel Cav3.2 (unknown origin) expressed in HEK293 cells assessed as inhibition of CaCl2-induced calcium influx preincubated for 3 mins prior CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccc(F)cc1)N1N=C(c2ccncc2)CC1c1ccc(F)cc1,,,CHEMBL3853331,J Med Chem,2016.0,"{'bei': '19.77', 'le': '0.36', 'lle': '2.74', 'sei': '12.99'}",CHEMBL3892579,,CHEMBL3892579,7.48,0,http://www.openphacts.org/units/Nanomolar,2796914,=,1,1,=,,IC50,nM,,33.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,33.0
,16670944,[],CHEMBL3855324,Inhibition of recombinant T-type calcium channel Cav3.2 (unknown origin) expressed in HEK293 cells assessed as inhibition of CaCl2-induced calcium influx preincubated for 3 mins prior CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccc(F)cc1)N1N=C(c2ccncc2)C[C@@H]1c1ccc(F)cc1,,,CHEMBL3853331,J Med Chem,2016.0,"{'bei': '17.16', 'le': '0.32', 'lle': '1.75', 'sei': '11.28'}",CHEMBL3920575,,CHEMBL3920575,6.50,0,http://www.openphacts.org/units/Nanomolar,2796915,=,1,1,=,,IC50,nM,,320.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,320.0
,16670945,[],CHEMBL3855324,Inhibition of recombinant T-type calcium channel Cav3.2 (unknown origin) expressed in HEK293 cells assessed as inhibition of CaCl2-induced calcium influx preincubated for 3 mins prior CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccc(F)cc1)N1N=C(c2ccncc2)C[C@H]1c1ccc(F)cc1,,,CHEMBL3853331,J Med Chem,2016.0,"{'bei': '20.29', 'le': '0.37', 'lle': '2.94', 'sei': '13.33'}",CHEMBL3962647,,CHEMBL3962647,7.68,0,http://www.openphacts.org/units/Nanomolar,2796916,=,1,1,=,,IC50,nM,,21.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,21.0
,16670946,[],CHEMBL3855324,Inhibition of recombinant T-type calcium channel Cav3.2 (unknown origin) expressed in HEK293 cells assessed as inhibition of CaCl2-induced calcium influx preincubated for 3 mins prior CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccc(F)cc1)N1N=C(c2cc[n+]([O-])cc2)CC1c1ccc(F)cc1,,,CHEMBL3853331,J Med Chem,2016.0,"{'bei': '17.64', 'le': '0.33', 'lle': '2.98', 'sei': '9.71'}",CHEMBL3893662,,CHEMBL3893662,6.96,0,http://www.openphacts.org/units/Nanomolar,2796917,=,1,1,=,,IC50,nM,,110.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,110.0
,16670947,[],CHEMBL3855324,Inhibition of recombinant T-type calcium channel Cav3.2 (unknown origin) expressed in HEK293 cells assessed as inhibition of CaCl2-induced calcium influx preincubated for 3 mins prior CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC1CC(c2ccccc2)=NN1C(=O)Nc1ccc(F)cc1,,,CHEMBL3853331,J Med Chem,2016.0,"{'bei': '21.48', 'le': '0.40', 'lle': '2.53', 'sei': '14.29'}",CHEMBL3973610,,CHEMBL3973610,6.39,0,http://www.openphacts.org/units/Nanomolar,2796918,=,1,1,=,,IC50,nM,,410.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,410.0
,16670948,[],CHEMBL3855324,Inhibition of recombinant T-type calcium channel Cav3.2 (unknown origin) expressed in HEK293 cells assessed as inhibition of CaCl2-induced calcium influx preincubated for 3 mins prior CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CS(=O)(=O)c1ccc(C2CC(c3ccccc3)=NN2C(=O)Nc2ccc(F)cc2)cc1,,,CHEMBL3853331,J Med Chem,2016.0,"{'bei': '16.91', 'le': '0.33', 'lle': '2.79', 'sei': '9.38'}",CHEMBL3964030,,CHEMBL3964030,7.40,0,http://www.openphacts.org/units/Nanomolar,2796919,=,1,1,=,,IC50,nM,,40.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,40.0
,16670949,[],CHEMBL3855324,Inhibition of recombinant T-type calcium channel Cav3.2 (unknown origin) expressed in HEK293 cells assessed as inhibition of CaCl2-induced calcium influx preincubated for 3 mins prior CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CS(=O)(=O)c1ccc(C2CC(c3ccncc3)=NN2C(=O)Nc2ccc(F)cc2)cc1,,,CHEMBL3853331,J Med Chem,2016.0,"{'bei': '14.57', 'le': '0.28', 'lle': '2.38', 'sei': '6.96'}",CHEMBL3919508,,CHEMBL3919508,6.39,0,http://www.openphacts.org/units/Nanomolar,2796920,=,1,1,=,,IC50,nM,,410.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,410.0
,16670950,[],CHEMBL3855324,Inhibition of recombinant T-type calcium channel Cav3.2 (unknown origin) expressed in HEK293 cells assessed as inhibition of CaCl2-induced calcium influx preincubated for 3 mins prior CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccc(F)cc1)N1N=C(c2ccccc2)CC1(CO)c1ccc(F)cc1,,,CHEMBL3853331,J Med Chem,2016.0,"{'bei': '17.56', 'le': '0.33', 'lle': '2.66', 'sei': '11.02'}",CHEMBL3947301,,CHEMBL3947301,7.16,0,http://www.openphacts.org/units/Nanomolar,2796921,=,1,1,=,,IC50,nM,,70.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,70.0
,16670951,[],CHEMBL3855324,Inhibition of recombinant T-type calcium channel Cav3.2 (unknown origin) expressed in HEK293 cells assessed as inhibition of CaCl2-induced calcium influx preincubated for 3 mins prior CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccc(F)cc1)N1N=C(c2ccccc2)CC1(CCO)c1ccccc1,,,CHEMBL3853331,J Med Chem,2016.0,"{'bei': '17.15', 'le': '0.32', 'lle': '2.17', 'sei': '10.66'}",CHEMBL3946972,,CHEMBL3946972,6.92,0,http://www.openphacts.org/units/Nanomolar,2796922,=,1,1,=,,IC50,nM,,120.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,120.0
,16670952,[],CHEMBL3855324,Inhibition of recombinant T-type calcium channel Cav3.2 (unknown origin) expressed in HEK293 cells assessed as inhibition of CaCl2-induced calcium influx preincubated for 3 mins prior CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COCCOc1ccc(C2(CCO)CC(c3ccccc3)=NN2C(=O)Nc2ccc(F)cc2)cc1,,,CHEMBL3853331,J Med Chem,2016.0,"{'bei': '15.12', 'le': '0.28', 'lle': '2.45', 'sei': '8.66'}",CHEMBL3969496,,CHEMBL3969496,7.22,0,http://www.openphacts.org/units/Nanomolar,2796923,=,1,1,=,,IC50,nM,,60.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,60.0
,16670953,[],CHEMBL3855324,Inhibition of recombinant T-type calcium channel Cav3.2 (unknown origin) expressed in HEK293 cells assessed as inhibition of CaCl2-induced calcium influx preincubated for 3 mins prior CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)CCOc1ccc(C2(CCO)CC(c3ccccc3)=NN2C(=O)Nc2ccc(F)cc2)cc1,,,CHEMBL3853331,J Med Chem,2016.0,,CHEMBL3938181,,CHEMBL3938181,,0,http://www.openphacts.org/units/Nanomolar,2796924,>,1,1,>,,IC50,nM,,5300.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,5300.0
,16670954,[],CHEMBL3855324,Inhibition of recombinant T-type calcium channel Cav3.2 (unknown origin) expressed in HEK293 cells assessed as inhibition of CaCl2-induced calcium influx preincubated for 3 mins prior CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(C2(CCO)CC(c3ccncc3)=NN2C(=O)Nc2ccc(F)cc2)cc1,,,CHEMBL3853331,J Med Chem,2016.0,"{'bei': '15.49', 'le': '0.29', 'lle': '2.03', 'sei': '8.33'}",CHEMBL3910259,,CHEMBL3910259,6.48,0,http://www.openphacts.org/units/Nanomolar,2796925,=,1,1,=,,IC50,nM,,330.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,330.0
,16670955,[],CHEMBL3855324,Inhibition of recombinant T-type calcium channel Cav3.2 (unknown origin) expressed in HEK293 cells assessed as inhibition of CaCl2-induced calcium influx preincubated for 3 mins prior CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C2=NN(C(=O)Nc3ccc(Cl)cc3)[C@](CCO)(c3cccnc3)C2)cc1,,,CHEMBL3853331,J Med Chem,2016.0,"{'bei': '16.10', 'le': '0.31', 'lle': '2.60', 'sei': '8.34'}",CHEMBL3966824,,CHEMBL3966824,7.26,0,http://www.openphacts.org/units/Nanomolar,2796926,=,1,1,=,,IC50,nM,,55.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,55.0
,16670956,[],CHEMBL3855324,Inhibition of recombinant T-type calcium channel Cav3.2 (unknown origin) expressed in HEK293 cells assessed as inhibition of CaCl2-induced calcium influx preincubated for 3 mins prior CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CS(=O)(=O)c1ccc(C2(CCO)CC(c3ccccc3)=NN2C(=O)Nc2ccc(F)cc2)cc1,,,CHEMBL3853331,J Med Chem,2016.0,"{'bei': '13.24', 'le': '0.26', 'lle': '2.23', 'sei': '6.44'}",CHEMBL3937064,,CHEMBL3937064,6.38,0,http://www.openphacts.org/units/Nanomolar,2796927,=,1,1,=,,IC50,nM,,420.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,420.0
,16670957,[],CHEMBL3855324,Inhibition of recombinant T-type calcium channel Cav3.2 (unknown origin) expressed in HEK293 cells assessed as inhibition of CaCl2-induced calcium influx preincubated for 3 mins prior CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C2(CCO)CC(c3cccnc3)=NN2C(=O)Nc2ccc(Br)cc2)cc1,,,CHEMBL3853331,J Med Chem,2016.0,"{'bei': '13.84', 'le': '0.29', 'lle': '2.08', 'sei': '7.87'}",CHEMBL3898970,,CHEMBL3898970,6.85,0,http://www.openphacts.org/units/Nanomolar,2796928,=,1,1,=,,IC50,nM,,140.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,140.0
,16670958,[],CHEMBL3855324,Inhibition of recombinant T-type calcium channel Cav3.2 (unknown origin) expressed in HEK293 cells assessed as inhibition of CaCl2-induced calcium influx preincubated for 3 mins prior CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc([C@]2(CCO)CC(c3cccnc3)=NN2C(=O)Nc2ccc(Br)cc2)cc1,,,CHEMBL3853331,J Med Chem,2016.0,"{'bei': '15.10', 'le': '0.32', 'lle': '2.71', 'sei': '8.59'}",CHEMBL3928071,,CHEMBL3928071,7.48,0,http://www.openphacts.org/units/Nanomolar,2796929,=,1,1,=,,IC50,nM,,33.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,33.0
,16670959,[],CHEMBL3855324,Inhibition of recombinant T-type calcium channel Cav3.2 (unknown origin) expressed in HEK293 cells assessed as inhibition of CaCl2-induced calcium influx preincubated for 3 mins prior CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc([C@@]2(CCO)CC(c3cccnc3)=NN2C(=O)Nc2ccc(Br)cc2)cc1,,,CHEMBL3853331,J Med Chem,2016.0,,CHEMBL3983284,,CHEMBL3983284,,0,http://www.openphacts.org/units/Nanomolar,2796930,>,1,1,>,,IC50,nM,,10000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,10000.0
,16670960,[],CHEMBL3855324,Inhibition of recombinant T-type calcium channel Cav3.2 (unknown origin) expressed in HEK293 cells assessed as inhibition of CaCl2-induced calcium influx preincubated for 3 mins prior CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COCC1(c2ccc(C)cc2)CC(c2ccccc2)=NN1C(=O)Nc1ccc(F)cc1,,,CHEMBL3853331,J Med Chem,2016.0,"{'bei': '15.46', 'le': '0.28', 'lle': '1.14', 'sei': '11.97'}",CHEMBL3941425,,CHEMBL3941425,6.46,0,http://www.openphacts.org/units/Nanomolar,2796931,=,1,1,=,,IC50,nM,,350.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,350.0
,16670961,[],CHEMBL3855324,Inhibition of recombinant T-type calcium channel Cav3.2 (unknown origin) expressed in HEK293 cells assessed as inhibition of CaCl2-induced calcium influx preincubated for 3 mins prior CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(C2(CCN3CCOCC3)CC(c3ccccc3)=NN2C(=O)Nc2ccc(F)cc2)cc1,,,CHEMBL3853331,J Med Chem,2016.0,"{'bei': '13.08', 'le': '0.24', 'lle': '0.98', 'sei': '11.14'}",CHEMBL3902564,,CHEMBL3902564,6.37,0,http://www.openphacts.org/units/Nanomolar,2796932,=,1,1,=,,IC50,nM,,430.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,430.0
,16670962,[],CHEMBL3855324,Inhibition of recombinant T-type calcium channel Cav3.2 (unknown origin) expressed in HEK293 cells assessed as inhibition of CaCl2-induced calcium influx preincubated for 3 mins prior CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(C2(CCN(C)C)CC(c3ccccc3)=NN2C(=O)Nc2ccc(F)cc2)cc1,,,CHEMBL3853331,J Med Chem,2016.0,"{'bei': '14.89', 'le': '0.27', 'lle': '1.00', 'sei': '13.81'}",CHEMBL3930559,,CHEMBL3930559,6.62,0,http://www.openphacts.org/units/Nanomolar,2796933,=,1,1,=,,IC50,nM,,240.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,240.0
,16670963,[],CHEMBL3855324,Inhibition of recombinant T-type calcium channel Cav3.2 (unknown origin) expressed in HEK293 cells assessed as inhibition of CaCl2-induced calcium influx preincubated for 3 mins prior CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(C2(CCN3CCN(C)CC3)CC(c3ccccc3)=NN2C(=O)Nc2ccc(F)cc2)cc1,,,CHEMBL3853331,J Med Chem,2016.0,"{'bei': '12.33', 'le': '0.23', 'lle': '0.85', 'sei': '12.04'}",CHEMBL3893591,,CHEMBL3893591,6.16,0,http://www.openphacts.org/units/Nanomolar,2796934,=,1,1,=,,IC50,nM,,690.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,690.0
,16670999,[],CHEMBL3855324,Inhibition of recombinant T-type calcium channel Cav3.2 (unknown origin) expressed in HEK293 cells assessed as inhibition of CaCl2-induced calcium influx preincubated for 3 mins prior CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)NC(=O)CN1CCC(CNC(=O)c2cc(F)cc(Cl)c2)CC1,,,CHEMBL3853331,J Med Chem,2016.0,"{'bei': '18.59', 'le': '0.37', 'lle': '4.30', 'sei': '11.62'}",CHEMBL3934636,,CHEMBL3934636,7.14,1,http://www.openphacts.org/units/Nanomolar,2796898,=,1,1,=,,IC50,nM,,73.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,73.0
,16671002,[],CHEMBL3855324,Inhibition of recombinant T-type calcium channel Cav3.2 (unknown origin) expressed in HEK293 cells assessed as inhibition of CaCl2-induced calcium influx preincubated for 3 mins prior CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1ccc(CC(=O)N[C@H](C)c2ccc(OCC(F)(F)F)cn2)cc1,,,CHEMBL3853331,J Med Chem,2016.0,"{'bei': '21.26', 'le': '0.41', 'lle': '3.52', 'sei': '15.79'}",CHEMBL1684950,SUVECALTAMIDE,CHEMBL1684950,8.09,1,http://www.openphacts.org/units/Nanomolar,2796897,=,1,1,=,,IC50,nM,,8.2,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,8.2
,16671016,[],CHEMBL3855334,Inhibition of human T-type calcium channel Cav3.2 expressed in CHO cells assessed as inhibition of calcium tail current at -60 mV holding potential measured after 150 secs by QPatch assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccc(F)cc1)N1N=C(c2ccncc2)CC1c1ccc(F)cc1,,,CHEMBL3853331,J Med Chem,2016.0,"{'bei': '17.59', 'le': '0.32', 'lle': '1.92', 'sei': '11.56'}",CHEMBL3892579,,CHEMBL3892579,6.66,0,http://www.openphacts.org/units/Nanomolar,2796914,=,1,1,=,,IC50,nM,,220.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,220.0
,16671017,[],CHEMBL3855335,Inhibition of human T-type calcium channel Cav3.2 expressed in CHO cells assessed as inhibition of calcium tail current at -90 mV holding potential measured after 150 secs by QPatch assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccc(F)cc1)N1N=C(c2ccncc2)CC1c1ccc(F)cc1,,,CHEMBL3853331,J Med Chem,2016.0,"{'bei': '15.25', 'le': '0.28', 'lle': '1.03', 'sei': '10.02'}",CHEMBL3892579,,CHEMBL3892579,5.77,0,http://www.openphacts.org/units/Nanomolar,2796914,=,1,1,=,,IC50,nM,,1700.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,1700.0
,16779305,[],CHEMBL3865190,Inhibition of CaV 3.2 channel (unknown origin) expressed in HEK293 cells by FLEPR Ca2+ flux assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1ccc(CC(=O)N[C@H](C)c2ccc(OCC(F)(F)F)cn2)cc1,,,CHEMBL3864167,J Med Chem,2016.0,"{'bei': '21.26', 'le': '0.41', 'lle': '3.52', 'sei': '15.79'}",CHEMBL1684950,SUVECALTAMIDE,CHEMBL1684950,8.09,0,http://www.openphacts.org/units/Nanomolar,2805304,=,1,1,=,,IC50,nM,,8.2,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,8.2
,16779308,[],CHEMBL3865193,Inhibition of human CaV 3.2 by manual patch clamp assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)NC(=O)CN1CCC(CNC(=O)c2cc(F)cc(Cl)c2)CC1,,,CHEMBL3864167,J Med Chem,2016.0,"{'bei': '18.59', 'le': '0.37', 'lle': '4.30', 'sei': '11.62'}",CHEMBL3934636,,CHEMBL3934636,7.14,0,http://www.openphacts.org/units/Nanomolar,2805305,=,1,1,=,,IC50,nM,,73.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,73.0
,16779432,[],CHEMBL3865204,Channel blocking activity at recombinant human CaV 3.2 channel expressed in HEK293 cells assessed as inhibition of Ca2+ flux preincubated for 3 mins followed by CaCl2 addition by fluo-4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1CN(Cc2ccccc2)c2ccccc2[C@H](C)N1C(=O)NCc1ccccc1,,,CHEMBL3864167,J Med Chem,2016.0,"{'bei': '18.66', 'le': '0.34', 'lle': '2.09', 'sei': '20.96'}",CHEMBL3913893,,CHEMBL3913893,7.46,0,http://www.openphacts.org/units/Nanomolar,2805207,=,1,1,=,,IC50,nM,,35.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,35.0
,16779433,[],CHEMBL3865204,Channel blocking activity at recombinant human CaV 3.2 channel expressed in HEK293 cells assessed as inhibition of Ca2+ flux preincubated for 3 mins followed by CaCl2 addition by fluo-4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@H]1c2ccccc2N(Cc2ccccc2)CCN1C(=O)NCc1ccccc1,,,CHEMBL3864167,J Med Chem,2016.0,"{'bei': '17.17', 'le': '0.31', 'lle': '1.64', 'sei': '18.60'}",CHEMBL3890307,,CHEMBL3890307,6.62,0,http://www.openphacts.org/units/Nanomolar,2805208,=,1,1,=,,IC50,nM,,241.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,241.0
